dataset,subject,state,annotation,epoch_index,band,R,D_eff,M_tau,theta_power,alpha_power,beta_power,gamma_power,alpha_gamma_ratio,spectral_entropy,aperiodic_slope,R_ok,D_ok,M_ok,Pi
SleepEDF,SC4001,NREM,Sleep stage 3,105,sigma,0.5259458247903489,1.000000000001,0.09479614429363477,0.11565985562317864,0.035598955975315774,0.009474492330349747,0.0012247230558191532,29.066943564999313,0.5330291062076074,-3.0691559967872775,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,106,sigma,0.19640171451469518,1.000000000001,0.09025269988721649,0.08391595245679342,0.01807894260155718,0.006200234193799211,0.0010204630604092888,17.716410603427075,0.496404348949856,-3.005144578923013,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,107,sigma,0.25933899368673236,1.000000000001,0.08662984286101848,0.09441869921035191,0.02145664793325344,0.009318836103513438,0.001037400058319281,20.68309881082214,0.5047128853074229,-3.0211040513126295,True,True,False,0.6666666666666666
SleepEDF,SC4001,NREM,Sleep stage 4,108,sigma,0.3054330297390833,1.000000000001,0.09737400650250613,0.10999474152951029,0.02116847991410001,0.0078543725627242,0.0011438346308026309,18.506591185073194,0.5277363217841055,-3.0629749329680807,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,109,sigma,0.2704672168465766,1.000000000001,0.09687901004477183,0.10188402421642018,0.02080188247506111,0.008111329233178777,0.0010360485191064702,20.07809679890609,0.5251887530956136,-3.083970078539643,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,110,sigma,0.3915448040833744,1.000000000001,0.09284116205465166,0.10166500159050919,0.022274977968039553,0.006272395979651549,0.0007624623861120076,29.21452696494431,0.5292317959277927,-3.2450950047125096,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,111,sigma,0.25443642499899766,1.000000000001,0.09667602767508396,0.1021998914244666,0.016921269125722928,0.0056097869646427635,0.0009156029321119963,18.481012362214795,0.5174501776135049,-3.1033303155362644,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,112,sigma,0.3032050703261876,1.000000000001,0.09693286738848532,0.10222255910419463,0.018111209169137363,0.009291609370479261,0.0009811664521241772,18.458854877751506,0.5117231035290815,-3.09486424882408,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,113,sigma,0.21002642973195737,1.0000000000009999,0.09442255154586034,0.06212129289450654,0.013043505759953432,0.0056226886868968005,0.0005509057681289606,23.676473347840545,0.4390145910985354,-3.2017789057304706,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 2,114,sigma,0.2953575239704897,1.000000000001,0.10263997135182347,0.16952848337600226,0.03167299158363291,0.021409542770003433,0.013874676308795067,2.2827913874482832,0.6039828995272938,-1.9288336945284252,True,True,False,0.6666666666666666
SleepEDF,SC4001,NREM,Sleep stage 2,115,sigma,0.07795802654125544,1.000000000001,0.09515900706048816,0.0980100417532073,0.015418356746466544,0.007555667659174388,0.0012484357221017543,12.350140628913952,0.5134088737883887,-2.9261545503774524,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 2,116,sigma,0.16528402083045812,1.000000000001,0.09628526026809132,0.14512460649667575,0.03784165825531295,0.016888072254279986,0.0024766959930401494,15.279088893580012,0.5812064187533905,-2.7983894845312616,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 2,117,sigma,0.42845179720116694,1.0000000000009999,0.10051685537461749,0.12884378460291168,0.022217272734769037,0.01811809527586994,0.0013913604875236114,15.968020450504556,0.5779020055237304,-3.0561269877904307,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 2,118,sigma,0.23043780503949704,1.000000000001,0.08921181793570544,0.24870113212196476,0.036102244864766715,0.014998652536106376,0.0018170521152043365,19.868579741224572,0.6134011050973839,-2.997219696145061,True,True,False,0.6666666666666666
SleepEDF,SC4001,NREM,Sleep stage 2,119,sigma,0.08043401715700242,1.000000000001,0.09955096745218149,0.13638311738892714,0.02481113022686198,0.014235035293386829,0.002193459235808927,11.311416146013059,0.5551668880251401,-2.7301041648903857,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 2,120,sigma,0.13030950167489927,1.0000000000009999,0.09056214241454313,0.21227386138466334,0.04001349436806196,0.02559725631014257,0.0037198492102247563,10.756751711150022,0.6311423118256028,-2.687091542632262,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,121,sigma,0.3580466456926039,1.0000000000009999,0.09298571976216972,0.13213463377046689,0.02613293399005755,0.016782350405339118,0.0013947232998460211,18.737002510968054,0.5717375868472502,-3.0837242385714974,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 2,122,sigma,0.2769396055786293,1.000000000001,0.09409490051581994,0.14636727799833438,0.03570387830929084,0.024049759894890638,0.0015710776700587972,22.72572449281193,0.6011112602549474,-3.103133885008971,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 2,123,sigma,0.2466682143559669,1.000000000001,0.09751934149072387,0.12483535202743754,0.0380796406422715,0.024094221716448375,0.0019424086246055993,19.604340786120183,0.5828260271259764,-2.9409993430895653,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,124,sigma,0.47954623683246383,1.000000000001,0.0923532182817962,0.12524591300705026,0.030121945557360752,0.018021964539100814,0.001441064720340713,20.90256260616554,0.564674387357778,-3.0782910315235856,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,125,sigma,0.21588771052706904,1.000000000001,0.10474441269106688,0.10530411173606674,0.025336896935823246,0.013292961278156832,0.0014303541178407385,17.71372319769183,0.5323142549075377,-2.982968940061875,True,True,False,0.6666666666666666
SleepEDF,SC4001,NREM,Sleep stage 3,126,sigma,0.4015566280815421,1.000000000001,0.09691788208607598,0.10999907933274543,0.028714980188685707,0.01023108940495645,0.002394182236833423,11.99364849296972,0.5575705982216438,-2.804155316256443,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,127,sigma,0.19436027571256753,1.000000000001,0.09388913397337557,0.15361848556001712,0.027624772723368315,0.00964610244276908,0.0016832984363839938,16.41109627969467,0.5451687262900159,-2.935629314644837,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 1,128,sigma,0.10215416696439437,1.0000000000009999,0.08960290639388453,0.22751292556195177,0.08830103736452169,0.07986055000400405,0.07014813327558542,1.2587795745948307,0.7532246473952722,-1.1954782764371488,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 2,129,sigma,0.03610151714944514,1.000000000001,0.09904549582907562,0.15739617740944015,0.03297456148312118,0.02989916486258687,0.005879547363279658,5.608350344016849,0.5934001350577487,-2.340165793468889,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 2,130,sigma,0.14550178221193896,1.000000000001,0.0945558919605172,0.1075269489902464,0.023785290252463405,0.01779365924191718,0.003718397231841206,6.396651235212221,0.5524363891893241,-2.4616215307686518,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 2,131,sigma,0.22186863755147077,1.000000000001,0.09148870231258498,0.11604033546297542,0.029137765031665448,0.014639555703395495,0.001586554655506648,18.365434126185335,0.5882812310590806,-3.01790250224852,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 2,132,sigma,0.3812170166928482,1.000000000001,0.09204515116951194,0.11053360114883962,0.02908912416536665,0.013663948907397156,0.0018575372999215243,15.660048468978541,0.582528199665262,-2.9034456414195726,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 2,133,sigma,0.48586540207562945,1.000000000001,0.09298147617856982,0.12795466877475822,0.033228688788066875,0.012311838824666833,0.0019598544052684985,16.954672082674374,0.558718155509013,-2.8615806067640754,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,134,sigma,0.2692244159406999,1.0000000000009999,0.09499163857072954,0.09710726287417287,0.02884925271210607,0.016115424404783724,0.0019000349671465314,15.183537774701211,0.5260739130327493,-2.8198259924199216,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,135,sigma,0.38850990812388614,1.000000000001,0.09108923810498538,0.11574214366163926,0.04023750413518888,0.011707731828531668,0.0013339842049938434,30.163403700279332,0.5585598791144041,-3.0656672414963544,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 2,136,sigma,0.33343453856554583,1.0000000000009999,0.0972160911704382,0.13080649538479505,0.02608630823984855,0.014788028275587962,0.0019042632819176,13.698897875025267,0.5667612475924959,-2.8765640022362535,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,137,sigma,0.460872853990489,1.000000000001,0.09153536582603708,0.08599954475564822,0.032614900988302525,0.014403519420648402,0.0014668646743531595,22.23443071219247,0.5101483067848602,-2.9119348714298763,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 2,138,sigma,0.3902054889090011,1.000000000001,0.09036350664752812,0.1713861257121168,0.04001218083700772,0.011067349863534979,0.0015654524209356311,25.55949978188028,0.5812329701976825,-3.046844585602469,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,139,sigma,0.4684781498359402,1.000000000001,0.09017933220764776,0.08600586409968451,0.022275488671830795,0.007614148639934857,0.0009702224261452805,22.959156631096178,0.5127653085994758,-3.116415329786487,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,140,sigma,0.2853092147594341,1.000000000001,0.1010503881542504,0.11211028629827526,0.02215584380948459,0.00830185405997761,0.0012716032702936376,17.42355049696029,0.5204311548831901,-2.9983772705178575,True,True,False,0.6666666666666666
SleepEDF,SC4001,NREM,Sleep stage 3,141,sigma,0.28592331424406725,1.000000000001,0.09764787388143592,0.10757186120389776,0.022098932850899138,0.00814430917869285,0.0011645118532904394,18.976992608086814,0.5304175079138912,-3.0501429307144337,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,142,sigma,0.32668742414898183,1.000000000001,0.09846799327062934,0.10930968296597082,0.023685228744752287,0.007918500756216001,0.0011069338734342393,21.39714872928426,0.5336144241306163,-3.0789763060871658,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,143,sigma,0.40178684483374555,1.000000000001,0.10045829608853796,0.09868676253750695,0.026444102145940167,0.00687330254093024,0.0009597634391462206,27.552729182840505,0.4977193367174796,-3.1225472980528624,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,144,sigma,0.40836983584564296,1.000000000001,0.09598802212941011,0.07258802086184618,0.018244082392516122,0.005610450407637038,0.0008075673965791499,22.591405308345198,0.48823380632640156,-3.1157312628659675,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,145,sigma,0.24401348036488155,1.000000000001,0.09099780396236876,0.07522264685669182,0.015106936874188353,0.0041849136185647656,0.0006571948718431537,22.986997462157284,0.4442131582782683,-3.157868898671097,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,146,sigma,0.39521753416807043,1.000000000001,0.09682021654290342,0.057829157595541844,0.012102063376501498,0.0034066053629768747,0.0005114357713753185,23.662919236748984,0.4495896907425285,-3.1552746502047064,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,147,sigma,0.42855556150204405,1.000000000001,0.08796744779728333,0.0894139870627338,0.015206958005363654,0.004382376087966707,0.000585850045997532,25.95708250481324,0.4774922821596439,-3.265459764797458,True,True,False,0.6666666666666666
SleepEDF,SC4001,NREM,Sleep stage 3,148,sigma,0.2010780056964922,1.000000000001,0.09545128026933185,0.09700094567647172,0.02078699814180523,0.00499898495484561,0.0007807531996861477,26.62428808942062,0.4971507638706527,-3.1352875396497266,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 2,149,sigma,0.171710911976314,1.000000000001,0.09615197681236531,0.09693558725731775,0.017036970613813197,0.0077997541928649826,0.001371405752096091,12.422997770973664,0.5275920632958975,-2.892520554682824,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,150,sigma,0.29444794478169406,1.000000000001,0.0918470545179656,0.12430732364051857,0.024020413311404833,0.012814910742633414,0.0020313340835734495,11.824944746323581,0.5494250174705055,-2.814985153860029,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,151,sigma,0.403396895397798,1.000000000001,0.08614813555071123,0.10556128707519417,0.028811978002491766,0.013659429654158691,0.0013271767373603477,21.709224679515817,0.5196407472727688,-2.9718824400730806,True,True,False,0.6666666666666666
SleepEDF,SC4001,NREM,Sleep stage 4,152,sigma,0.3301062557623209,1.0000000000009999,0.0958017228575306,0.08860623341112296,0.021213369404883744,0.00925062253474707,0.0015905289909417376,13.337304451763686,0.47911354937691647,-2.8503948991415893,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,153,sigma,0.43799009473232103,1.000000000001,0.0844401527878168,0.14063984222567613,0.03638724090850647,0.012128345033279309,0.001562512281443736,23.28765112271476,0.5605112790131902,-3.0214322418470374,True,True,False,0.6666666666666666
SleepEDF,SC4001,NREM,Sleep stage 3,154,sigma,0.414650140276496,1.000000000001,0.09231160773381107,0.09416532292650488,0.023807534498490303,0.0075105293080827045,0.0009544598847627073,24.943462636426823,0.520731858041571,-3.11813059397724,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 3,155,sigma,0.19668649838533525,1.000000000001,0.10140898407847243,0.08745723119248655,0.02338753490756655,0.005048028763955078,0.0008797746862491028,26.583550591453324,0.4816068663244054,-3.1113376127781596,True,True,False,0.6666666666666666
SleepEDF,SC4001,NREM,Sleep stage 4,156,sigma,0.48325759826756537,1.000000000001,0.09176043188948195,0.0894258341050352,0.021713710812488345,0.006129362651774014,0.0008615672864471327,25.202571092070087,0.45960618931185077,-3.096377819757987,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,157,sigma,0.3927298974844116,1.000000000001,0.09230681062191175,0.08338668729394833,0.016190068931596014,0.00341670809646743,0.000588530952731976,27.50929042717635,0.45813139096468597,-3.2264774817081503,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,158,sigma,0.29696318277537787,1.0000000000009999,0.09759421305829742,0.08259350757177542,0.016893347311401217,0.00523413767848372,0.0007427080216902273,22.745610381601043,0.470958081739229,-3.1182301151867216,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,159,sigma,0.39071007841929706,1.000000000001,0.08710171014047417,0.04910711868220823,0.011564122299982686,0.0025951907891805692,0.00041488785740847306,27.872886770760505,0.4485870512677343,-3.250723870331306,True,True,False,0.6666666666666666
SleepEDF,SC4001,NREM,Sleep stage 4,160,sigma,0.30029488059728243,1.000000000001,0.0911126437590362,0.07842299956758267,0.020875470828257824,0.005012724873445406,0.0007960966661504591,26.22228140079934,0.4533316895833592,-3.094419689200246,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,161,sigma,0.30026480816929935,1.0000000000009999,0.09691447195651919,0.07403856779856462,0.01570603262641311,0.0028138599124601705,0.0005090794215642318,30.85183162050012,0.45621930881574413,-3.265634669825806,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,162,sigma,0.443728787372571,1.000000000001,0.09658316705991687,0.06963624216132656,0.02291571599679795,0.003741061000786046,0.0005951644850483573,38.503164308322056,0.4667322673897939,-3.226309855040143,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,163,sigma,0.3780181527841994,1.000000000001,0.10172588619635663,0.06372959232768206,0.014605622289509186,0.002775950429015051,0.0004628732735229905,31.55425705785426,0.44186880559715597,-3.2246531759370467,True,True,False,0.6666666666666666
SleepEDF,SC4001,NREM,Sleep stage 4,164,sigma,0.3358644205077752,1.000000000001,0.10040629001195978,0.044178421501950935,0.009662355014136526,0.0025150446282735206,0.0003295275753241928,29.32184044175592,0.38865920601018644,-3.289012281186084,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,165,sigma,0.30132804021593834,1.000000000001,0.09782513550223727,0.052645347010564156,0.011736113891734073,0.0032296831944686787,0.0005628824970864167,20.850024528444802,0.44039169498860975,-3.107920014902085,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,166,sigma,0.44519642642824664,1.000000000001,0.10133111381267461,0.05933601684571496,0.017694142846569786,0.0032261655782577325,0.0005356380425616952,33.033767969342826,0.4470067344865251,-3.1846424825054522,True,True,False,0.6666666666666666
SleepEDF,SC4001,NREM,Sleep stage 4,167,sigma,0.545996148291489,1.000000000001,0.09556044092767425,0.04735070839181223,0.012530001832580968,0.004772716632635723,0.0014022398051763778,8.935705417426231,0.3911426856369012,-2.5028450931004196,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,168,sigma,0.5767815677098677,1.0000000000009999,0.09803409892029628,0.04110033706704037,0.012628774320653813,0.0025166234249666603,0.00039703013433939105,31.808100183273062,0.3813696770805804,-3.1976199892469,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,169,sigma,0.4882696789921154,1.000000000001,0.0968636844071932,0.0570518299511866,0.013690765540308002,0.0028273353216736333,0.00054504170904203,25.11874832341228,0.4301707337022629,-3.128050282525438,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,170,sigma,0.16089617937942327,1.000000000001,0.09366740972777063,0.05505532652555919,0.012303791275115505,0.0030483106633375765,0.00042535970473109194,28.92561544814928,0.42658150411905926,-3.218275168119907,True,True,True,1.0
SleepEDF,SC4001,NREM,Sleep stage 4,171,sigma,0.38875212870529724,1.0000000000009999,0.09168673074408062,0.04576814567730191,0.010003928738811247,0.002464284231396454,0.0005022251771955254,19.91920989456354,0.43011340902727485,-3.1180643916662176,True,True,True,1.0
