relative_path,subject,task,acq,run,extension,suffix,size
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-1_eeg.vmrk,1045,sed,rest,1,.vmrk,eeg,547
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-1_events.json,1045,sed,rest,1,.json,events,767
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-1_events.tsv,1045,sed,rest,1,.tsv,events,70
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-2_channels.tsv,1045,sed,rest,2,.tsv,channels,3971
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-2_eeg.eeg,1045,sed,rest,2,.eeg,eeg,390000260
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-2_eeg.json,1045,sed,rest,2,.json,eeg,473
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-2_eeg.vhdr,1045,sed,rest,2,.vhdr,eeg,1831
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-2_eeg.vmrk,1045,sed,rest,2,.vmrk,eeg,547
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-2_events.json,1045,sed,rest,2,.json,events,767
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-2_events.tsv,1045,sed,rest,2,.tsv,events,70
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-3_channels.tsv,1045,sed,rest,3,.tsv,channels,3971
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-3_eeg.eeg,1045,sed,rest,3,.eeg,eeg,390000260
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-3_eeg.json,1045,sed,rest,3,.json,eeg,473
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-3_eeg.vhdr,1045,sed,rest,3,.vhdr,eeg,1831
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-3_eeg.vmrk,1045,sed,rest,3,.vmrk,eeg,547
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-3_events.json,1045,sed,rest,3,.json,events,767
sub-1045/eeg/sub-1045_task-sed_acq-rest_run-3_events.tsv,1045,sed,rest,3,.tsv,events,70
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-1_channels.tsv,1045,sed,tms,1,.tsv,channels,3911
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-1_eeg.eeg,1045,sed,tms,1,.eeg,eeg,774472704
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-1_eeg.json,1045,sed,tms,1,.json,eeg,476
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-1_eeg.vhdr,1045,sed,tms,1,.vhdr,eeg,1811
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-1_eeg.vmrk,1045,sed,tms,1,.vmrk,eeg,9813
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-1_events.json,1045,sed,tms,1,.json,events,767
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-1_events.tsv,1045,sed,tms,1,.tsv,events,11170
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-2_channels.tsv,1045,sed,tms,2,.tsv,channels,3911
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-2_eeg.eeg,1045,sed,tms,2,.eeg,eeg,762774016
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-2_eeg.json,1045,sed,tms,2,.json,eeg,475
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-2_eeg.vhdr,1045,sed,tms,2,.vhdr,eeg,1811
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-2_eeg.vmrk,1045,sed,tms,2,.vmrk,eeg,9784
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-2_events.json,1045,sed,tms,2,.json,events,767
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-2_events.tsv,1045,sed,tms,2,.tsv,events,11130
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-3_channels.tsv,1045,sed,tms,3,.tsv,channels,3911
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-3_eeg.eeg,1045,sed,tms,3,.eeg,eeg,777173504
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-3_eeg.json,1045,sed,tms,3,.json,eeg,476
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-3_eeg.vhdr,1045,sed,tms,3,.vhdr,eeg,1811
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-3_eeg.vmrk,1045,sed,tms,3,.vmrk,eeg,9694
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-3_events.json,1045,sed,tms,3,.json,events,767
sub-1045/eeg/sub-1045_task-sed_acq-tms_run-3_events.tsv,1045,sed,tms,3,.tsv,events,10986
sub-1037/sub-1037_scans.tsv,1037,,,0,.tsv,,157
sub-1037/eeg/sub-1037_task-awake_acq-EC_channels.tsv,1037,awake,EC,0,.tsv,channels,3971
sub-1037/eeg/sub-1037_task-awake_acq-EC_eeg.eeg,1037,awake,EC,0,.eeg,eeg,390000260
sub-1037/eeg/sub-1037_task-awake_acq-EC_eeg.json,1037,awake,EC,0,.json,eeg,475
sub-1037/eeg/sub-1037_task-awake_acq-EC_eeg.vhdr,1037,awake,EC,0,.vhdr,eeg,1819
sub-1037/eeg/sub-1037_task-awake_acq-EC_eeg.vmrk,1037,awake,EC,0,.vmrk,eeg,541
sub-1037/eeg/sub-1037_task-awake_acq-EC_events.json,1037,awake,EC,0,.json,events,767
sub-1037/eeg/sub-1037_task-awake_acq-EC_events.tsv,1037,awake,EC,0,.tsv,events,70
sub-1037/eeg/sub-1037_task-awake_acq-EO_channels.tsv,1037,awake,EO,0,.tsv,channels,3911
sub-1037/eeg/sub-1037_task-awake_acq-EO_eeg.eeg,1037,awake,EO,0,.eeg,eeg,384000256
sub-1037/eeg/sub-1037_task-awake_acq-EO_eeg.json,1037,awake,EO,0,.json,eeg,475
sub-1037/eeg/sub-1037_task-awake_acq-EO_eeg.vhdr,1037,awake,EO,0,.vhdr,eeg,1801
sub-1037/eeg/sub-1037_task-awake_acq-EO_eeg.vmrk,1037,awake,EO,0,.vmrk,eeg,541
sub-1037/eeg/sub-1037_task-awake_acq-EO_events.json,1037,awake,EO,0,.json,events,767
sub-1037/eeg/sub-1037_task-awake_acq-EO_events.tsv,1037,awake,EO,0,.tsv,events,70
sub-1036/sub-1036_scans.tsv,1036,,,0,.tsv,,522
sub-1036/eeg/sub-1036_task-awake_acq-EC_channels.tsv,1036,awake,EC,0,.tsv,channels,3911
sub-1036/eeg/sub-1036_task-awake_acq-EC_eeg.eeg,1036,awake,EC,0,.eeg,eeg,384000256
sub-1036/eeg/sub-1036_task-awake_acq-EC_eeg.json,1036,awake,EC,0,.json,eeg,475
sub-1036/eeg/sub-1036_task-awake_acq-EC_eeg.vhdr,1036,awake,EC,0,.vhdr,eeg,1801
sub-1036/eeg/sub-1036_task-awake_acq-EC_eeg.vmrk,1036,awake,EC,0,.vmrk,eeg,541
sub-1036/eeg/sub-1036_task-awake_acq-EC_events.json,1036,awake,EC,0,.json,events,767
sub-1036/eeg/sub-1036_task-awake_acq-EC_events.tsv,1036,awake,EC,0,.tsv,events,70
sub-1036/eeg/sub-1036_task-awake_acq-EO_channels.tsv,1036,awake,EO,0,.tsv,channels,3911
sub-1036/eeg/sub-1036_task-awake_acq-EO_eeg.eeg,1036,awake,EO,0,.eeg,eeg,384000256
sub-1036/eeg/sub-1036_task-awake_acq-EO_eeg.json,1036,awake,EO,0,.json,eeg,475
sub-1036/eeg/sub-1036_task-awake_acq-EO_eeg.vhdr,1036,awake,EO,0,.vhdr,eeg,1801
sub-1036/eeg/sub-1036_task-awake_acq-EO_eeg.vmrk,1036,awake,EO,0,.vmrk,eeg,541
sub-1036/eeg/sub-1036_task-awake_acq-EO_events.json,1036,awake,EO,0,.json,events,767
sub-1036/eeg/sub-1036_task-awake_acq-EO_events.tsv,1036,awake,EO,0,.tsv,events,70
sub-1036/eeg/sub-1036_task-awake_acq-tms_channels.tsv,1036,awake,tms,0,.tsv,channels,3911
sub-1036/eeg/sub-1036_task-awake_acq-tms_eeg.eeg,1036,awake,tms,0,.eeg,eeg,771577600
sub-1036/eeg/sub-1036_task-awake_acq-tms_eeg.json,1036,awake,tms,0,.json,eeg,478
sub-1036/eeg/sub-1036_task-awake_acq-tms_eeg.vhdr,1036,awake,tms,0,.vhdr,eeg,1803
sub-1036/eeg/sub-1036_task-awake_acq-tms_eeg.vmrk,1036,awake,tms,0,.vmrk,eeg,9379
sub-1036/eeg/sub-1036_task-awake_acq-tms_events.json,1036,awake,tms,0,.json,events,767
sub-1036/eeg/sub-1036_task-awake_acq-tms_events.tsv,1036,awake,tms,0,.tsv,events,10577
sub-1036/eeg/sub-1036_task-sed2_acq-rest_run-1_channels.tsv,1036,sed2,rest,1,.tsv,channels,3911
sub-1036/eeg/sub-1036_task-sed2_acq-rest_run-1_eeg.eeg,1036,sed2,rest,1,.eeg,eeg,76800256
sub-1036/eeg/sub-1036_task-sed2_acq-rest_run-1_eeg.json,1036,sed2,rest,1,.json,eeg,473
sub-1036/eeg/sub-1036_task-sed2_acq-rest_run-1_eeg.vhdr,1036,sed2,rest,1,.vhdr,eeg,1815
sub-1036/eeg/sub-1036_task-sed2_acq-rest_run-1_eeg.vmrk,1036,sed2,rest,1,.vmrk,eeg,548
sub-1036/eeg/sub-1036_task-sed2_acq-rest_run-1_events.json,1036,sed2,rest,1,.json,events,767
sub-1036/eeg/sub-1036_task-sed2_acq-rest_run-1_events.tsv,1036,sed2,rest,1,.tsv,events,70
sub-1036/eeg/sub-1036_task-sed_acq-rest_run-1_channels.tsv,1036,sed,rest,1,.tsv,channels,3911
sub-1036/eeg/sub-1036_task-sed_acq-rest_run-1_eeg.eeg,1036,sed,rest,1,.eeg,eeg,384000256
sub-1036/eeg/sub-1036_task-sed_acq-rest_run-1_eeg.json,1036,sed,rest,1,.json,eeg,473
sub-1036/eeg/sub-1036_task-sed_acq-rest_run-1_eeg.vhdr,1036,sed,rest,1,.vhdr,eeg,1813
sub-1036/eeg/sub-1036_task-sed_acq-rest_run-1_eeg.vmrk,1036,sed,rest,1,.vmrk,eeg,547
sub-1036/eeg/sub-1036_task-sed_acq-rest_run-1_events.json,1036,sed,rest,1,.json,events,767
sub-1036/eeg/sub-1036_task-sed_acq-rest_run-1_events.tsv,1036,sed,rest,1,.tsv,events,70
sub-1036/eeg/sub-1036_task-sed_acq-rest_run-2_channels.tsv,1036,sed,rest,2,.tsv,channels,3911
sub-1036/eeg/sub-1036_task-sed_acq-rest_run-2_eeg.eeg,1036,sed,rest,2,.eeg,eeg,34534400
sub-1036/eeg/sub-1036_task-sed_acq-rest_run-2_eeg.json,1036,sed,rest,2,.json,eeg,475
sub-1036/eeg/sub-1036_task-sed_acq-rest_run-2_eeg.vhdr,1036,sed,rest,2,.vhdr,eeg,1813
sub-1036/eeg/sub-1036_task-sed_acq-rest_run-2_eeg.vmrk,1036,sed,rest,2,.vmrk,eeg,547
sub-1036/eeg/sub-1036_task-sed_acq-rest_run-2_events.json,1036,sed,rest,2,.json,events,767
sub-1036/eeg/sub-1036_task-sed_acq-rest_run-2_events.tsv,1036,sed,rest,2,.tsv,events,70
sub-1036/eeg/sub-1036_task-sed_acq-tms_run-1_channels.tsv,1036,sed,tms,1,.tsv,channels,3911
sub-1036/eeg/sub-1036_task-sed_acq-tms_run-1_eeg.eeg,1036,sed,tms,1,.eeg,eeg,765441536
sub-1036/eeg/sub-1036_task-sed_acq-tms_run-1_eeg.json,1036,sed,tms,1,.json,eeg,475
sub-1036/eeg/sub-1036_task-sed_acq-tms_run-1_eeg.vhdr,1036,sed,tms,1,.vhdr,eeg,1811
sub-1036/eeg/sub-1036_task-sed_acq-tms_run-1_eeg.vmrk,1036,sed,tms,1,.vmrk,eeg,9934
sub-1036/eeg/sub-1036_task-sed_acq-tms_run-1_events.json,1036,sed,tms,1,.json,events,767
sub-1036/eeg/sub-1036_task-sed_acq-tms_run-1_events.tsv,1036,sed,tms,1,.tsv,events,11310
sub-1033/sub-1033_scans.tsv,1033,,,0,.tsv,,604
sub-1033/eeg/sub-1033_task-awake_acq-EC_channels.tsv,1033,awake,EC,0,.tsv,channels,3971
sub-1033/eeg/sub-1033_task-awake_acq-EC_eeg.eeg,1033,awake,EC,0,.eeg,eeg,390000260
sub-1033/eeg/sub-1033_task-awake_acq-EC_eeg.json,1033,awake,EC,0,.json,eeg,475
sub-1033/eeg/sub-1033_task-awake_acq-EC_eeg.vhdr,1033,awake,EC,0,.vhdr,eeg,1819
sub-1033/eeg/sub-1033_task-awake_acq-EC_eeg.vmrk,1033,awake,EC,0,.vmrk,eeg,541
sub-1033/eeg/sub-1033_task-awake_acq-EC_events.json,1033,awake,EC,0,.json,events,767
sub-1033/eeg/sub-1033_task-awake_acq-EC_events.tsv,1033,awake,EC,0,.tsv,events,70
sub-1033/eeg/sub-1033_task-awake_acq-EO_channels.tsv,1033,awake,EO,0,.tsv,channels,3971
sub-1033/eeg/sub-1033_task-awake_acq-EO_eeg.eeg,1033,awake,EO,0,.eeg,eeg,390000260
sub-1033/eeg/sub-1033_task-awake_acq-EO_eeg.json,1033,awake,EO,0,.json,eeg,475
sub-1033/eeg/sub-1033_task-awake_acq-EO_eeg.vhdr,1033,awake,EO,0,.vhdr,eeg,1819
sub-1033/eeg/sub-1033_task-awake_acq-EO_eeg.vmrk,1033,awake,EO,0,.vmrk,eeg,541
sub-1033/eeg/sub-1033_task-awake_acq-EO_events.json,1033,awake,EO,0,.json,events,767
sub-1033/eeg/sub-1033_task-awake_acq-EO_events.tsv,1033,awake,EO,0,.tsv,events,70
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-1_channels.tsv,1033,sed2,rest,1,.tsv,channels,3971
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-1_eeg.eeg,1033,sed2,rest,1,.eeg,eeg,78000260
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-1_eeg.json,1033,sed2,rest,1,.json,eeg,473
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-1_eeg.vhdr,1033,sed2,rest,1,.vhdr,eeg,1833
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-1_eeg.vmrk,1033,sed2,rest,1,.vmrk,eeg,548
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-1_events.json,1033,sed2,rest,1,.json,events,767
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-1_events.tsv,1033,sed2,rest,1,.tsv,events,70
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_channels.tsv,1033,sed2,rest,2,.tsv,channels,3971
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.eeg,1033,sed2,rest,2,.eeg,eeg,78000260
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.json,1033,sed2,rest,2,.json,eeg,473
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,1033,sed2,rest,2,.vhdr,eeg,1833
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_eeg.vmrk,1033,sed2,rest,2,.vmrk,eeg,548
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_events.json,1033,sed2,rest,2,.json,events,767
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-2_events.tsv,1033,sed2,rest,2,.tsv,events,70
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-3_channels.tsv,1033,sed2,rest,3,.tsv,channels,3971
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-3_eeg.eeg,1033,sed2,rest,3,.eeg,eeg,78000260
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-3_eeg.json,1033,sed2,rest,3,.json,eeg,473
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-3_eeg.vhdr,1033,sed2,rest,3,.vhdr,eeg,1833
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-3_eeg.vmrk,1033,sed2,rest,3,.vmrk,eeg,548
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-3_events.json,1033,sed2,rest,3,.json,events,767
sub-1033/eeg/sub-1033_task-sed2_acq-rest_run-3_events.tsv,1033,sed2,rest,3,.tsv,events,70
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-1_channels.tsv,1033,sed,rest,1,.tsv,channels,3971
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-1_eeg.eeg,1033,sed,rest,1,.eeg,eeg,390000260
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-1_eeg.json,1033,sed,rest,1,.json,eeg,473
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-1_eeg.vhdr,1033,sed,rest,1,.vhdr,eeg,1831
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-1_eeg.vmrk,1033,sed,rest,1,.vmrk,eeg,547
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-1_events.json,1033,sed,rest,1,.json,events,767
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-1_events.tsv,1033,sed,rest,1,.tsv,events,70
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_channels.tsv,1033,sed,rest,2,.tsv,channels,3971
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.eeg,1033,sed,rest,2,.eeg,eeg,390000260
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.json,1033,sed,rest,2,.json,eeg,473
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,1033,sed,rest,2,.vhdr,eeg,1831
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_eeg.vmrk,1033,sed,rest,2,.vmrk,eeg,547
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_events.json,1033,sed,rest,2,.json,events,767
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-2_events.tsv,1033,sed,rest,2,.tsv,events,70
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-3_channels.tsv,1033,sed,rest,3,.tsv,channels,3971
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-3_eeg.eeg,1033,sed,rest,3,.eeg,eeg,390000260
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-3_eeg.json,1033,sed,rest,3,.json,eeg,473
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-3_eeg.vhdr,1033,sed,rest,3,.vhdr,eeg,1831
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-3_eeg.vmrk,1033,sed,rest,3,.vmrk,eeg,547
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-3_events.json,1033,sed,rest,3,.json,events,767
sub-1033/eeg/sub-1033_task-sed_acq-rest_run-3_events.tsv,1033,sed,rest,3,.tsv,events,70
sub-1024/sub-1024_scans.tsv,1024,,,0,.tsv,,892
sub-1024/eeg/sub-1024_task-awake_acq-EC_channels.tsv,1024,awake,EC,0,.tsv,channels,3971
sub-1024/eeg/sub-1024_task-awake_acq-EC_eeg.eeg,1024,awake,EC,0,.eeg,eeg,390000260
sub-1024/eeg/sub-1024_task-awake_acq-EC_eeg.json,1024,awake,EC,0,.json,eeg,475
sub-1024/eeg/sub-1024_task-awake_acq-EC_eeg.vhdr,1024,awake,EC,0,.vhdr,eeg,1819
sub-1024/eeg/sub-1024_task-awake_acq-EC_eeg.vmrk,1024,awake,EC,0,.vmrk,eeg,541
sub-1024/eeg/sub-1024_task-awake_acq-EC_events.json,1024,awake,EC,0,.json,events,767
sub-1024/eeg/sub-1024_task-awake_acq-EC_events.tsv,1024,awake,EC,0,.tsv,events,70
sub-1024/eeg/sub-1024_task-awake_acq-EO_channels.tsv,1024,awake,EO,0,.tsv,channels,3971
sub-1024/eeg/sub-1024_task-awake_acq-EO_eeg.eeg,1024,awake,EO,0,.eeg,eeg,390000260
sub-1024/eeg/sub-1024_task-awake_acq-EO_eeg.json,1024,awake,EO,0,.json,eeg,475
sub-1024/eeg/sub-1024_task-awake_acq-EO_eeg.vhdr,1024,awake,EO,0,.vhdr,eeg,1819
sub-1024/eeg/sub-1024_task-awake_acq-EO_eeg.vmrk,1024,awake,EO,0,.vmrk,eeg,541
sub-1024/eeg/sub-1024_task-awake_acq-EO_events.json,1024,awake,EO,0,.json,events,767
sub-1024/eeg/sub-1024_task-awake_acq-EO_events.tsv,1024,awake,EO,0,.tsv,events,70
sub-1024/eeg/sub-1024_task-awake_acq-tms_channels.tsv,1024,awake,tms,0,.tsv,channels,3911
sub-1024/eeg/sub-1024_task-awake_acq-tms_eeg.eeg,1024,awake,tms,0,.eeg,eeg,773121280
sub-1024/eeg/sub-1024_task-awake_acq-tms_eeg.json,1024,awake,tms,0,.json,eeg,478
sub-1024/eeg/sub-1024_task-awake_acq-tms_eeg.vhdr,1024,awake,tms,0,.vhdr,eeg,1803
sub-1024/eeg/sub-1024_task-awake_acq-tms_eeg.vmrk,1024,awake,tms,0,.vmrk,eeg,9812
sub-1024/eeg/sub-1024_task-awake_acq-tms_events.json,1024,awake,tms,0,.json,events,767
sub-1024/eeg/sub-1024_task-awake_acq-tms_events.tsv,1024,awake,tms,0,.tsv,events,11153
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-1_channels.tsv,1024,sed2,rest,1,.tsv,channels,3911
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-1_eeg.eeg,1024,sed2,rest,1,.eeg,eeg,76800256
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-1_eeg.json,1024,sed2,rest,1,.json,eeg,473
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-1_eeg.vhdr,1024,sed2,rest,1,.vhdr,eeg,1815
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-1_eeg.vmrk,1024,sed2,rest,1,.vmrk,eeg,548
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-1_events.json,1024,sed2,rest,1,.json,events,767
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-1_events.tsv,1024,sed2,rest,1,.tsv,events,70
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-2_channels.tsv,1024,sed2,rest,2,.tsv,channels,3911
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-2_eeg.eeg,1024,sed2,rest,2,.eeg,eeg,76800256
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-2_eeg.json,1024,sed2,rest,2,.json,eeg,473
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-2_eeg.vhdr,1024,sed2,rest,2,.vhdr,eeg,1815
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-2_eeg.vmrk,1024,sed2,rest,2,.vmrk,eeg,548
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-2_events.json,1024,sed2,rest,2,.json,events,767
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-2_events.tsv,1024,sed2,rest,2,.tsv,events,70
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-3_channels.tsv,1024,sed2,rest,3,.tsv,channels,3911
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-3_eeg.eeg,1024,sed2,rest,3,.eeg,eeg,76800256
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-3_eeg.json,1024,sed2,rest,3,.json,eeg,473
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-3_eeg.vhdr,1024,sed2,rest,3,.vhdr,eeg,1815
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-3_eeg.vmrk,1024,sed2,rest,3,.vmrk,eeg,548
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-3_events.json,1024,sed2,rest,3,.json,events,767
sub-1024/eeg/sub-1024_task-sed2_acq-rest_run-3_events.tsv,1024,sed2,rest,3,.tsv,events,70
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-1_channels.tsv,1024,sed,rest,1,.tsv,channels,3971
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-1_eeg.eeg,1024,sed,rest,1,.eeg,eeg,390000260
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-1_eeg.json,1024,sed,rest,1,.json,eeg,473
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-1_eeg.vhdr,1024,sed,rest,1,.vhdr,eeg,1831
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-1_eeg.vmrk,1024,sed,rest,1,.vmrk,eeg,547
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-1_events.json,1024,sed,rest,1,.json,events,767
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-1_events.tsv,1024,sed,rest,1,.tsv,events,70
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-2_channels.tsv,1024,sed,rest,2,.tsv,channels,3971
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-2_eeg.eeg,1024,sed,rest,2,.eeg,eeg,390000260
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-2_eeg.json,1024,sed,rest,2,.json,eeg,473
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-2_eeg.vhdr,1024,sed,rest,2,.vhdr,eeg,1831
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-2_eeg.vmrk,1024,sed,rest,2,.vmrk,eeg,547
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-2_events.json,1024,sed,rest,2,.json,events,767
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-2_events.tsv,1024,sed,rest,2,.tsv,events,70
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_channels.tsv,1024,sed,rest,3,.tsv,channels,3971
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.eeg,1024,sed,rest,3,.eeg,eeg,390000260
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.json,1024,sed,rest,3,.json,eeg,473
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,1024,sed,rest,3,.vhdr,eeg,1831
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_eeg.vmrk,1024,sed,rest,3,.vmrk,eeg,547
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_events.json,1024,sed,rest,3,.json,events,767
sub-1024/eeg/sub-1024_task-sed_acq-rest_run-3_events.tsv,1024,sed,rest,3,.tsv,events,70
sub-1024/eeg/sub-1024_task-sed_acq-tms_run-1_channels.tsv,1024,sed,tms,1,.tsv,channels,3911
sub-1024/eeg/sub-1024_task-sed_acq-tms_run-1_eeg.eeg,1024,sed,tms,1,.eeg,eeg,773121536
sub-1024/eeg/sub-1024_task-sed_acq-tms_run-1_eeg.json,1024,sed,tms,1,.json,eeg,475
sub-1024/eeg/sub-1024_task-sed_acq-tms_run-1_eeg.vhdr,1024,sed,tms,1,.vhdr,eeg,1811
sub-1024/eeg/sub-1024_task-sed_acq-tms_run-1_eeg.vmrk,1024,sed,tms,1,.vmrk,eeg,9107
sub-1024/eeg/sub-1024_task-sed_acq-tms_run-1_events.json,1024,sed,tms,1,.json,events,767
sub-1024/eeg/sub-1024_task-sed_acq-tms_run-1_events.tsv,1024,sed,tms,1,.tsv,events,10308
sub-1024/eeg/sub-1024_task-sed_acq-tms_run-2_channels.tsv,1024,sed,tms,2,.tsv,channels,3911
sub-1024/eeg/sub-1024_task-sed_acq-tms_run-2_eeg.eeg,1024,sed,tms,2,.eeg,eeg,771570176
sub-1024/eeg/sub-1024_task-sed_acq-tms_run-2_eeg.json,1024,sed,tms,2,.json,eeg,475
sub-1024/eeg/sub-1024_task-sed_acq-tms_run-2_eeg.vhdr,1024,sed,tms,2,.vhdr,eeg,1811
sub-1024/eeg/sub-1024_task-sed_acq-tms_run-2_eeg.vmrk,1024,sed,tms,2,.vmrk,eeg,9724
sub-1024/eeg/sub-1024_task-sed_acq-tms_run-2_events.json,1024,sed,tms,2,.json,events,767
sub-1024/eeg/sub-1024_task-sed_acq-tms_run-2_events.tsv,1024,sed,tms,2,.tsv,events,11025
sub-1024/eeg/sub-1024_task-sed_acq-tms_run-3_channels.tsv,1024,sed,tms,3,.tsv,channels,3911
